FINISHED, SIMILARITY, 32ffddabc52d400cb1e85309eadf66e0, 33.36573052406311
FINISHED, PROCESS DOC, 32ffddabc52d400cb1e85309eadf66e0, 39.4815034866333
FINISHED, SIMILARITY, f6a56c089d0c4dd0881c4ddd31336428, 20.721517324447632
FINISHED, PROCESS DOC, f6a56c089d0c4dd0881c4ddd31336428, 32.83709788322449
FINISHED, SIMILARITY, f6a56c089d0c4dd0881c4ddd31336428, 19.580726146697998
FINISHED, SIMILARITY, f6a56c089d0c4dd0881c4ddd31336428, 15.913360357284546
FINISHED, SIMILARITY, f6a56c089d0c4dd0881c4ddd31336428, 13.457213640213013
FINISHED, SIMILARITY, 09347a28bbb349cca061be312ba2035c, 14.268033742904663
FINISHED, PROCESS DOC, 09347a28bbb349cca061be312ba2035c, 27.743351459503174
FINISHED, SIMILARITY, 09347a28bbb349cca061be312ba2035c, 12.634334325790405
FINISHED, SIMILARITY, 09347a28bbb349cca061be312ba2035c, 11.755013704299927
FINISHED, SIMILARITY, 09347a28bbb349cca061be312ba2035c, 12.576942920684814
FINISHED, SIMILARITY, 09347a28bbb349cca061be312ba2035c, 16.231069803237915
FINISHED, SIMILARITY, 09347a28bbb349cca061be312ba2035c, 9.737049579620361
FINISHED, SIMILARITY, f6a56c089d0c4dd0881c4ddd31336428, 9.962392807006836
FINISHED, SIMILARITY, 09347a28bbb349cca061be312ba2035c, 10.058133840560913
FINISHED, SIMILARITY, f6a56c089d0c4dd0881c4ddd31336428, 9.954355716705322
FINISHED, PROCESS DOC, f6a56c089d0c4dd0881c4ddd31336428, 16.495914220809937
FINISHED, SIMILARITY, 09347a28bbb349cca061be312ba2035c, 9.555441617965698
FINISHED, SIMILARITY, 09347a28bbb349cca061be312ba2035c, 9.279547691345215
FINISHED, SIMILARITY, 09347a28bbb349cca061be312ba2035c, 10.126569747924805
FINISHED, SIMILARITY, 09347a28bbb349cca061be312ba2035c, 9.633233785629272
FINISHED, SIMILARITY, 09347a28bbb349cca061be312ba2035c, 10.77318549156189
FINISHED, SIMILARITY, f6a56c089d0c4dd0881c4ddd31336428, 10.220929622650146
FINISHED, SIMILARITY, 32ffddabc52d400cb1e85309eadf66e0, 8.606995582580566
